User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,0,2024,1,27,20:59,$148.42,Chip Transaction,Walmart,La Verne,CA,90001.0,5651.0,,No
0,0,2024,1,28,00:41,$99.3,Chip Transaction,7-Eleven,La Verne,TX,91750.0,7538.0,,No
0,0,2024,1,28,03:31,$13.85,Chip Transaction,Costco,Pasadena,CA,90210.0,5300.0,,No
0,0,2024,1,28,06:43,$81.45,Chip Transaction,Costco,Mira Loma,NY,91754.0,7538.0,Invalid Expiry Date,No
0,0,2024,1,28,06:57,$141.36,Online Transaction,Walmart,La Verne,NV,90210.0,5411.0,,No
0,0,2024,1,28,10:59,$38.89,Swipe Transaction,Shell,Los Angeles,NY,91754.0,7832.0,,No
0,0,2024,1,28,11:48,$133.43,Online Transaction,Starbucks,Mira Loma,CA,90001.0,7832.0,,No
0,0,2024,1,28,13:52,$54.63,Chip Transaction,Shell,La Verne,NV,90210.0,7832.0,,No
0,0,2024,1,28,16:26,$138.78,Chip Transaction,Best Buy,Pasadena,NY,91752.0,5411.0,,Yes
0,0,2024,1,28,19:21,$44.59,Swipe Transaction,Shell,Mira Loma,TX,90001.0,5300.0,,No
0,0,2024,1,28,20:38,$64.4,Online Transaction,Costco,Los Angeles,CA,91754.0,7538.0,Invalid Card Number,No
0,0,2024,1,28,23:15,$145.57,Chip Transaction,Target,Pasadena,CA,90001.0,7832.0,,No
0,0,2024,1,29,02:50,$25.79,Chip Transaction,7-Eleven,La Verne,NY,90210.0,7538.0,,Yes
0,0,2024,1,29,07:48,$100.25,Chip Transaction,Best Buy,Mira Loma,NV,91754.0,4900.0,,No
0,0,2024,1,29,10:15,$80.1,Chip Transaction,7-Eleven,Mira Loma,CA,91754.0,4900.0,,No
0,0,2024,1,29,13:49,$27.36,Swipe Transaction,Starbucks,Mira Loma,NY,90001.0,5651.0,,No
0,0,2024,1,29,15:17,$19.16,Chip Transaction,Shell,Monterey Park,TX,90001.0,5300.0,,No
0,0,2024,1,29,17:29,$34.17,Online Transaction,7-Eleven,Mira Loma,CA,90001.0,5651.0,,No
0,0,2024,1,29,19:54,$112.69,Online Transaction,7-Eleven,Mira Loma,TX,91752.0,4900.0,,No
0,0,2024,1,29,22:20,$49.41,Swipe Transaction,Walmart,Mira Loma,NY,91754.0,7832.0,Card Declined,No
0,0,2024,1,29,23:52,$2.45,Swipe Transaction,Amazon,Monterey Park,CA,90210.0,4900.0,,No
0,0,2024,1,30,03:07,$26.02,Online Transaction,Shell,Pasadena,TX,90210.0,5411.0,Incorrect PIN,No
0,0,2024,1,30,06:55,$96.08,Online Transaction,7-Eleven,Los Angeles,CA,91752.0,7538.0,,No
0,0,2024,1,30,10:20,$16.1,Swipe Transaction,Best Buy,Los Angeles,NV,91754.0,5411.0,,No
0,0,2024,1,30,11:50,$90.53,Online Transaction,Walmart,Monterey Park,NV,91752.0,7832.0,,No
0,0,2024,1,30,15:00,$52.56,Swipe Transaction,Best Buy,Mira Loma,TX,91752.0,4900.0,,No
0,0,2024,1,30,17:11,$73.99,Online Transaction,7-Eleven,Mira Loma,TX,91754.0,5651.0,,No
0,0,2024,1,30,21:27,$92.27,Chip Transaction,Best Buy,Monterey Park,TX,91752.0,7832.0,,No
0,0,2024,1,31,02:19,$135.06,Online Transaction,Target,Mira Loma,NY,91754.0,5411.0,,No
0,0,2024,1,31,07:14,$49.62,Online Transaction,Walmart,Pasadena,NV,90001.0,7538.0,,No
0,0,2024,1,31,09:34,$60.36,Swipe Transaction,Walmart,La Verne,CA,90001.0,5651.0,,No
0,0,2024,1,31,13:27,$82.34,Online Transaction,Best Buy,Monterey Park,NY,90210.0,5300.0,Account Closed,No
0,0,2024,1,31,17:44,$38.71,Online Transaction,Best Buy,Los Angeles,TX,91752.0,5300.0,,No
0,0,2024,1,31,22:40,$6.97,Swipe Transaction,Shell,Monterey Park,NV,90001.0,7832.0,Expired Card,No
0,0,2024,1,31,23:52,$95.07,Online Transaction,7-Eleven,La Verne,CA,91754.0,7832.0,,No
0,0,2024,2,1,00:12,$23.13,Chip Transaction,Target,Mira Loma,TX,91750.0,7538.0,,No
0,0,2024,2,1,01:54,$114.53,Chip Transaction,Best Buy,Pasadena,NV,91754.0,7832.0,,No
0,0,2024,2,1,04:00,$115.73,Chip Transaction,Starbucks,Los Angeles,TX,91750.0,5651.0,,No
0,0,2024,2,1,06:16,$73.97,Online Transaction,Amazon,Pasadena,NV,91752.0,5300.0,,No
0,0,2024,2,1,10:22,$145.49,Online Transaction,Walmart,Los Angeles,TX,90210.0,7832.0,,No
0,0,2024,2,1,15:16,$85.88,Chip Transaction,Best Buy,Los Angeles,TX,91750.0,5651.0,,No
0,0,2024,2,1,20:07,$57.7,Online Transaction,Walmart,Los Angeles,NV,90001.0,5411.0,Invalid Card Number,Yes
0,0,2024,2,2,00:43,$76.51,Online Transaction,Best Buy,Monterey Park,TX,90210.0,5651.0,,No
0,0,2024,2,2,01:56,$17.23,Swipe Transaction,Best Buy,Los Angeles,TX,91754.0,5651.0,,No
0,0,2024,2,2,02:30,$20.57,Online Transaction,Shell,Mira Loma,NV,91754.0,4900.0,,No
0,0,2024,2,2,04:19,$96.49,Chip Transaction,Starbucks,Pasadena,NY,90210.0,7832.0,,No
0,0,2024,2,2,05:55,$8.44,Online Transaction,Amazon,Monterey Park,NY,91752.0,5651.0,,No
0,0,2024,2,2,08:05,$27.37,Swipe Transaction,Amazon,Mira Loma,NY,91752.0,7538.0,,No
0,0,2024,2,2,09:45,$84.3,Chip Transaction,Costco,Pasadena,NV,91752.0,4900.0,,No
0,0,2024,2,2,13:28,$37.91,Chip Transaction,Costco,Mira Loma,NV,90210.0,5651.0,,No
0,0,2024,2,2,14:52,$102.99,Online Transaction,Best Buy,Pasadena,TX,91750.0,5300.0,,No
0,0,2024,2,2,19:33,$98.53,Online Transaction,Target,Pasadena,NY,90210.0,5411.0,,No
0,0,2024,2,2,20:57,$104.94,Online Transaction,Amazon,Pasadena,CA,91754.0,7538.0,Expired Card,No
0,0,2024,2,2,23:29,$116.92,Chip Transaction,Starbucks,Mira Loma,NY,91750.0,7832.0,,No
0,0,2024,2,3,00:54,$114.93,Online Transaction,Walmart,Monterey Park,NV,91754.0,7832.0,Card Reported Lost,No
0,0,2024,2,3,02:40,$5.17,Swipe Transaction,Starbucks,Pasadena,NY,90001.0,4900.0,,No
0,0,2024,2,3,04:54,$109.27,Online Transaction,Target,Mira Loma,NV,91752.0,5300.0,,No
0,0,2024,2,3,08:56,$135.77,Swipe Transaction,Starbucks,La Verne,CA,91754.0,4900.0,,No
0,0,2024,2,3,12:04,$75.83,Chip Transaction,Starbucks,Mira Loma,NV,91754.0,7538.0,,No
0,0,2024,2,3,16:08,$110.75,Chip Transaction,Walmart,La Verne,CA,91754.0,5651.0,,No
0,0,2024,2,3,18:17,$110.43,Chip Transaction,Shell,La Verne,TX,90001.0,5411.0,,No
0,0,2024,2,3,21:45,$135.26,Online Transaction,Target,La Verne,NY,91750.0,5300.0,,No
0,0,2024,2,4,01:11,$78.84,Swipe Transaction,Shell,Monterey Park,NV,91750.0,7832.0,,No
0,0,2024,2,4,05:12,$38.81,Online Transaction,Costco,Los Angeles,NV,91752.0,4900.0,,No
0,0,2024,2,4,09:44,$87.21,Swipe Transaction,Target,Pasadena,NY,90001.0,5411.0,,No
0,0,2024,2,4,10:07,$3.37,Swipe Transaction,Shell,Monterey Park,NV,91754.0,7538.0,,No
0,0,2024,2,4,14:37,$120.73,Swipe Transaction,Amazon,Mira Loma,TX,91750.0,5411.0,,No
0,0,2024,2,4,15:31,$46.07,Swipe Transaction,Costco,La Verne,NV,91750.0,5651.0,,No
0,0,2024,2,4,18:22,$45.4,Swipe Transaction,Walmart,Pasadena,NV,91752.0,5300.0,,Yes
0,0,2024,2,4,23:19,$49.01,Chip Transaction,Target,Los Angeles,NY,91754.0,5411.0,Suspected Fraud,No
0,0,2024,2,5,02:00,$41.67,Chip Transaction,Costco,Monterey Park,TX,90210.0,5300.0,Issuer Unavailable,No
0,0,2024,2,5,04:54,$131.78,Swipe Transaction,7-Eleven,Mira Loma,NY,91754.0,5300.0,,No
0,0,2024,2,5,08:19,$59.4,Online Transaction,7-Eleven,La Verne,NV,91752.0,5651.0,,Yes
0,0,2024,2,5,12:18,$44.54,Swipe Transaction,Amazon,Pasadena,NV,90210.0,5411.0,,No
0,0,2024,2,5,13:07,$84.36,Chip Transaction,Walmart,Mira Loma,NY,91750.0,7832.0,,No
0,0,2024,2,5,13:18,$2.82,Swipe Transaction,Costco,Los Angeles,NV,91754.0,7832.0,,No
0,0,2024,2,5,17:02,$99.43,Online Transaction,Starbucks,La Verne,CA,91754.0,4900.0,,No
0,0,2024,2,5,19:23,$16.84,Online Transaction,Starbucks,Monterey Park,NY,91752.0,7538.0,,No
0,0,2024,2,5,20:05,$11.26,Chip Transaction,Target,Los Angeles,NV,91750.0,5651.0,,No
0,0,2024,2,6,00:15,$3.44,Online Transaction,Shell,Mira Loma,NY,91750.0,5651.0,,No
0,0,2024,2,6,03:52,$141.59,Swipe Transaction,7-Eleven,Los Angeles,TX,91752.0,5651.0,,No
0,0,2024,2,6,05:58,$130.1,Swipe Transaction,Amazon,Los Angeles,NV,90210.0,7538.0,,No
0,0,2024,2,6,09:55,$146.29,Chip Transaction,Best Buy,Mira Loma,CA,90001.0,5411.0,,No
0,0,2024,2,6,12:56,$132.26,Online Transaction,Best Buy,Mira Loma,NV,90001.0,4900.0,,No
0,0,2024,2,6,16:48,$33.13,Online Transaction,Starbucks,La Verne,NY,91750.0,5300.0,,No
0,0,2024,2,6,18:08,$87.09,Chip Transaction,7-Eleven,Pasadena,NV,91754.0,7538.0,,No
0,0,2024,2,6,22:14,$98.71,Swipe Transaction,7-Eleven,Pasadena,NV,91754.0,5300.0,,No
0,0,2024,2,6,22:24,$30.66,Chip Transaction,Amazon,Los Angeles,TX,91754.0,7538.0,Insufficient Funds,No
0,0,2024,2,7,02:21,$127.38,Swipe Transaction,Target,Los Angeles,TX,90001.0,5651.0,,No
0,0,2024,2,7,03:35,$99.19,Online Transaction,Shell,Mira Loma,NV,91750.0,5411.0,,Yes
0,0,2024,2,7,05:27,$84.06,Swipe Transaction,Costco,Mira Loma,TX,91750.0,5300.0,,No
0,0,2024,2,7,06:30,$63.12,Online Transaction,Walmart,La Verne,CA,90210.0,5300.0,,No
0,0,2024,2,7,07:16,$15.09,Swipe Transaction,Amazon,La Verne,CA,91750.0,7538.0,,No
0,0,2024,2,7,09:41,$107.39,Online Transaction,Walmart,Los Angeles,TX,91754.0,5411.0,,No
0,0,2024,2,7,13:53,$77.22,Chip Transaction,Costco,Los Angeles,CA,91754.0,7538.0,,No
0,0,2024,2,7,15:48,$85.18,Swipe Transaction,Shell,Mira Loma,NV,90001.0,5411.0,,No
0,0,2024,2,7,19:15,$116.23,Chip Transaction,Target,Los Angeles,TX,91750.0,7832.0,,No
0,0,2024,2,7,21:37,$72.83,Swipe Transaction,Starbucks,Mira Loma,CA,91754.0,5411.0,Merchant Not Found,No
0,0,2024,2,7,22:19,$46.54,Swipe Transaction,Walmart,Mira Loma,CA,91752.0,5651.0,,No
0,0,2024,2,8,02:52,$47.93,Online Transaction,Walmart,Pasadena,CA,91754.0,7538.0,Exceeds Withdrawal Limit,No
0,0,2024,2,8,07:02,$85.14,Chip Transaction,Starbucks,Monterey Park,NY,90210.0,7538.0,Invalid Card Number,No
0,0,2024,2,8,11:37,$47.63,Swipe Transaction,Walmart,Pasadena,NY,90210.0,5411.0,,No
0,0,2024,2,8,12:14,$45.04,Swipe Transaction,Amazon,Pasadena,NY,91752.0,5300.0,,No
0,0,2024,2,8,16:49,$40.93,Chip Transaction,Starbucks,Los Angeles,NY,90210.0,5411.0,,No
0,0,2024,2,8,19:25,$90.34,Swipe Transaction,Amazon,Pasadena,NV,91750.0,7538.0,,No
0,0,2024,2,8,19:57,$64.13,Online Transaction,Target,Monterey Park,NV,91750.0,5300.0,,No
0,0,2024,2,8,20:29,$31.7,Swipe Transaction,Walmart,Monterey Park,NY,90001.0,5411.0,,No
0,0,2024,2,8,21:00,$61.15,Chip Transaction,Target,Monterey Park,NV,91750.0,5300.0,,No
0,0,2024,2,8,21:56,$35.97,Online Transaction,7-Eleven,La Verne,NV,90001.0,5300.0,,No
0,0,2024,2,8,23:12,$20.08,Online Transaction,Costco,La Verne,NV,91754.0,4900.0,,No
0,0,2024,2,9,01:01,$74.73,Swipe Transaction,Amazon,Pasadena,NY,90210.0,7538.0,,No
0,0,2024,2,9,05:51,$82.12,Swipe Transaction,Amazon,Los Angeles,NY,91752.0,7538.0,,Yes
0,0,2024,2,9,07:07,$52.89,Online Transaction,Best Buy,La Verne,CA,91752.0,5411.0,,No
0,0,2024,2,9,12:02,$98.21,Online Transaction,Best Buy,La Verne,CA,90210.0,5651.0,,No
0,0,2024,2,9,12:21,$80.0,Chip Transaction,Target,Mira Loma,CA,90001.0,7538.0,,No
0,0,2024,2,9,14:57,$138.28,Online Transaction,Costco,Pasadena,TX,90001.0,5300.0,,Yes
0,0,2024,2,9,15:48,$89.14,Online Transaction,Best Buy,Los Angeles,NY,91754.0,5411.0,,No
0,0,2024,2,9,18:23,$101.83,Swipe Transaction,Walmart,Pasadena,NV,90210.0,7538.0,,No
0,0,2024,2,9,22:30,$134.68,Swipe Transaction,Shell,Mira Loma,TX,91750.0,4900.0,,No
0,0,2024,2,9,22:58,$66.8,Online Transaction,Shell,Pasadena,CA,91752.0,4900.0,,No
0,0,2024,2,10,02:17,$120.03,Chip Transaction,Starbucks,Los Angeles,TX,91754.0,7538.0,Card Blocked by Bank,Yes
0,0,2024,2,10,04:21,$121.53,Online Transaction,Best Buy,Monterey Park,CA,90210.0,4900.0,,No
0,0,2024,2,10,07:38,$29.07,Online Transaction,Costco,La Verne,NY,91752.0,5411.0,,No
0,0,2024,2,10,12:32,$116.43,Online Transaction,Amazon,Pasadena,NV,91750.0,5651.0,,No
0,0,2024,2,10,12:42,$75.63,Chip Transaction,Starbucks,Pasadena,NV,91754.0,4900.0,,Yes
0,0,2024,2,10,14:02,$91.3,Chip Transaction,Walmart,Monterey Park,NY,91752.0,5300.0,,No
0,0,2024,2,10,17:43,$43.33,Chip Transaction,Costco,Los Angeles,NV,91752.0,7832.0,,No
0,0,2024,2,10,19:21,$112.72,Swipe Transaction,7-Eleven,La Verne,NV,90001.0,5651.0,,No
0,0,2024,2,10,19:33,$2.47,Swipe Transaction,Walmart,Los Angeles,TX,91750.0,7538.0,,No
0,0,2024,2,10,22:51,$132.79,Swipe Transaction,Amazon,Monterey Park,NV,90210.0,5300.0,,No
0,0,2024,2,11,01:27,$3.7,Chip Transaction,7-Eleven,Los Angeles,TX,91752.0,5411.0,,No
0,0,2024,2,11,03:52,$90.87,Online Transaction,Walmart,La Verne,TX,91750.0,7538.0,Invalid CVV,No
0,0,2024,2,11,05:45,$122.39,Chip Transaction,Target,La Verne,NY,91754.0,7832.0,,No
0,0,2024,2,11,08:29,$55.6,Swipe Transaction,Costco,Pasadena,CA,91754.0,4900.0,,No
0,0,2024,2,11,11:45,$60.59,Chip Transaction,Walmart,Los Angeles,CA,91750.0,5300.0,,No
0,0,2024,2,11,15:19,$92.39,Chip Transaction,Costco,Monterey Park,CA,90001.0,7538.0,,No
0,0,2024,2,11,19:23,$113.76,Online Transaction,Target,Mira Loma,TX,90001.0,5300.0,Insufficient Funds,Yes
0,0,2024,2,12,00:15,$42.02,Chip Transaction,Best Buy,Los Angeles,CA,90001.0,7832.0,,No
0,0,2024,2,12,00:34,$120.2,Online Transaction,Best Buy,Monterey Park,NV,90001.0,5300.0,,No
0,0,2024,2,12,04:26,$48.72,Chip Transaction,Amazon,La Verne,NY,90210.0,5651.0,,No
0,0,2024,2,12,04:48,$110.19,Online Transaction,Costco,La Verne,TX,90001.0,5411.0,,No
0,0,2024,2,12,09:32,$2.73,Swipe Transaction,Target,Los Angeles,CA,90210.0,7832.0,,No
0,0,2024,2,12,12:09,$7.49,Online Transaction,Shell,Monterey Park,NY,91750.0,5651.0,,No
0,0,2024,2,12,12:48,$141.81,Online Transaction,Shell,Los Angeles,CA,91750.0,7832.0,,No
0,0,2024,2,12,13:08,$80.15,Swipe Transaction,7-Eleven,Mira Loma,TX,90001.0,7538.0,,No
0,0,2024,2,12,17:45,$95.81,Swipe Transaction,Costco,Mira Loma,CA,91754.0,5300.0,Technical Glitch,No
0,0,2024,2,12,19:32,$34.67,Swipe Transaction,7-Eleven,La Verne,CA,91752.0,5411.0,,No
0,0,2024,2,12,23:26,$58.73,Swipe Transaction,Target,Los Angeles,TX,91750.0,7832.0,,No
0,0,2024,2,12,23:51,$58.52,Swipe Transaction,Shell,Pasadena,NV,91752.0,5411.0,,No
0,0,2024,2,13,03:16,$126.01,Online Transaction,Target,Los Angeles,CA,91750.0,7832.0,,No
0,0,2024,2,13,05:36,$68.71,Chip Transaction,Starbucks,Pasadena,NY,90210.0,7538.0,,No
0,0,2024,2,13,06:30,$134.18,Chip Transaction,7-Eleven,Monterey Park,CA,90210.0,4900.0,,No
0,0,2024,2,13,09:11,$82.92,Swipe Transaction,Amazon,Pasadena,TX,91750.0,5411.0,,No
0,0,2024,2,13,12:45,$6.58,Online Transaction,Shell,Monterey Park,CA,90210.0,5651.0,,No
0,0,2024,2,13,14:09,$44.36,Online Transaction,Best Buy,La Verne,CA,90210.0,5300.0,,No
0,0,2024,2,13,16:36,$148.18,Swipe Transaction,Target,La Verne,TX,91752.0,5411.0,Card Declined,No
0,0,2024,2,13,18:17,$5.58,Chip Transaction,Starbucks,La Verne,NV,90210.0,5300.0,,No
0,0,2024,2,13,20:39,$87.92,Online Transaction,Shell,Los Angeles,TX,91754.0,4900.0,,No
0,0,2024,2,13,23:26,$11.44,Swipe Transaction,Walmart,Los Angeles,NY,90001.0,5651.0,,No
0,0,2024,2,14,04:23,$62.19,Online Transaction,Shell,Monterey Park,NV,90001.0,4900.0,,No
0,0,2024,2,14,05:03,$121.83,Swipe Transaction,Best Buy,Los Angeles,NY,91754.0,5411.0,Account Closed,No
0,0,2024,2,14,05:29,$116.47,Online Transaction,Amazon,Monterey Park,TX,91752.0,5411.0,,No
0,0,2024,2,14,06:17,$105.03,Online Transaction,Starbucks,Mira Loma,NY,91754.0,7538.0,,No
0,0,2024,2,14,11:01,$111.63,Online Transaction,Costco,Monterey Park,NV,90210.0,7832.0,,No
0,0,2024,2,14,13:28,$71.74,Online Transaction,Costco,La Verne,TX,91754.0,5651.0,,No
0,0,2024,2,14,13:47,$64.15,Chip Transaction,Best Buy,Monterey Park,NV,90001.0,7538.0,Transaction Timeout,No
0,0,2024,2,14,15:51,$82.59,Swipe Transaction,Target,Monterey Park,TX,91754.0,5300.0,,No
0,0,2024,2,14,17:58,$52.68,Chip Transaction,Costco,Mira Loma,CA,91754.0,5411.0,,No
0,0,2024,2,14,21:51,$109.69,Swipe Transaction,Amazon,La Verne,CA,91750.0,5651.0,,No
0,0,2024,2,15,01:25,$61.07,Chip Transaction,7-Eleven,Los Angeles,NV,91750.0,4900.0,Invalid Card Number,No
0,0,2024,2,15,04:38,$11.33,Chip Transaction,Shell,Monterey Park,TX,90210.0,5651.0,Insufficient Funds,Yes
0,0,2024,2,15,07:05,$97.03,Chip Transaction,Amazon,Monterey Park,TX,91750.0,5411.0,,No
0,0,2024,2,15,07:26,$87.62,Chip Transaction,Costco,Los Angeles,TX,91752.0,5651.0,,No
0,0,2024,2,15,10:07,$67.79,Online Transaction,Shell,Pasadena,NV,91754.0,5300.0,,No
0,0,2024,2,15,13:59,$83.36,Chip Transaction,Walmart,Los Angeles,CA,91750.0,4900.0,,No
0,0,2024,2,15,14:31,$56.97,Online Transaction,Target,Monterey Park,NY,91754.0,7538.0,,No
0,0,2024,2,15,14:48,$16.36,Online Transaction,Walmart,Mira Loma,TX,91750.0,4900.0,,No
0,0,2024,2,15,18:46,$26.37,Online Transaction,Shell,Monterey Park,CA,91750.0,5651.0,,No
0,0,2024,2,15,20:57,$105.85,Online Transaction,Walmart,Pasadena,NV,91752.0,7832.0,,No
0,0,2024,2,15,22:08,$111.16,Chip Transaction,Best Buy,Mira Loma,NV,91752.0,5411.0,,No
0,0,2024,2,15,23:42,$15.53,Chip Transaction,Shell,La Verne,NV,91754.0,5411.0,,No
0,0,2024,2,16,03:15,$31.14,Chip Transaction,Walmart,Pasadena,CA,91750.0,5300.0,,No
0,0,2024,2,16,04:14,$43.79,Online Transaction,7-Eleven,Los Angeles,NY,91750.0,5651.0,,No
0,0,2024,2,16,08:05,$102.02,Online Transaction,Amazon,Mira Loma,TX,91752.0,7832.0,Incorrect PIN,No
0,0,2024,2,16,09:46,$83.17,Chip Transaction,Best Buy,Monterey Park,NV,91750.0,7538.0,Suspected Fraud,Yes
0,0,2024,2,16,11:31,$36.91,Chip Transaction,Walmart,Mira Loma,TX,91752.0,5300.0,Insufficient Funds,No
0,0,2024,2,16,15:55,$78.21,Chip Transaction,Amazon,Monterey Park,TX,91750.0,5411.0,,No
0,0,2024,2,16,18:52,$15.28,Swipe Transaction,Starbucks,Monterey Park,CA,91752.0,5300.0,,No
0,0,2024,2,16,19:03,$55.16,Online Transaction,Target,Monterey Park,TX,91750.0,5651.0,,No
0,0,2024,2,16,21:16,$147.55,Online Transaction,Amazon,Los Angeles,CA,90001.0,5411.0,,No
0,0,2024,2,17,01:31,$17.39,Online Transaction,Costco,Monterey Park,NY,90210.0,7832.0,,No
0,0,2024,2,17,02:16,$39.92,Chip Transaction,Costco,Monterey Park,NV,90001.0,5300.0,,No
0,0,2024,2,17,04:12,$36.03,Chip Transaction,7-Eleven,Pasadena,NY,91750.0,4900.0,,No
0,0,2024,2,17,05:46,$101.75,Swipe Transaction,Shell,La Verne,TX,90001.0,7538.0,,No
0,0,2024,2,17,06:44,$143.16,Swipe Transaction,Walmart,Pasadena,TX,91752.0,5651.0,,No
0,0,2024,2,17,10:13,$85.2,Swipe Transaction,Walmart,Los Angeles,TX,91754.0,5411.0,Transaction Timeout,No
0,0,2024,2,17,12:18,$141.59,Online Transaction,Walmart,La Verne,NY,91754.0,5300.0,,No
0,0,2024,2,17,15:31,$139.9,Online Transaction,Costco,Pasadena,NY,91750.0,4900.0,,No
0,0,2024,2,17,19:31,$31.3,Chip Transaction,7-Eleven,La Verne,NY,90001.0,5411.0,,No
0,0,2024,2,17,20:02,$104.12,Swipe Transaction,Best Buy,Mira Loma,CA,90210.0,7538.0,,No
0,0,2024,2,17,22:08,$139.58,Swipe Transaction,Walmart,La Verne,TX,91754.0,4900.0,,No
0,0,2024,2,17,22:42,$34.82,Online Transaction,Starbucks,Mira Loma,TX,90210.0,5300.0,,No
0,0,2024,2,18,02:35,$33.41,Swipe Transaction,Target,Los Angeles,NV,90210.0,5651.0,,No
0,0,2024,2,18,03:54,$106.91,Chip Transaction,7-Eleven,Monterey Park,CA,90001.0,5651.0,,No
0,0,2024,2,18,08:13,$144.95,Chip Transaction,Costco,Pasadena,NV,91750.0,4900.0,,No
0,0,2024,2,18,09:47,$129.56,Chip Transaction,Shell,La Verne,CA,91752.0,5300.0,,No
0,0,2024,2,18,13:31,$54.29,Swipe Transaction,Walmart,La Verne,CA,91750.0,7538.0,,No
0,0,2024,2,18,15:58,$41.47,Swipe Transaction,Best Buy,Mira Loma,NV,91750.0,5411.0,,No
0,0,2024,2,18,17:30,$126.87,Online Transaction,Amazon,Monterey Park,TX,90210.0,5300.0,,No
0,0,2024,2,18,18:58,$50.76,Online Transaction,Costco,Los Angeles,TX,91754.0,5300.0,,No
0,0,2024,2,18,22:18,$3.73,Swipe Transaction,Starbucks,Mira Loma,NV,91750.0,5300.0,,No
0,0,2024,2,19,00:46,$147.32,Online Transaction,Shell,Mira Loma,NV,90001.0,5651.0,,No
0,0,2024,2,19,04:53,$119.94,Online Transaction,Amazon,Los Angeles,CA,91750.0,7538.0,,No
0,0,2024,2,19,05:46,$82.01,Swipe Transaction,Starbucks,Monterey Park,TX,91752.0,7832.0,,No
0,0,2024,2,19,07:02,$126.43,Chip Transaction,Walmart,Los Angeles,TX,91752.0,4900.0,,No
0,0,2024,2,19,10:39,$53.98,Swipe Transaction,Best Buy,Pasadena,NY,90001.0,7538.0,,No
0,0,2024,2,19,12:38,$26.5,Chip Transaction,Costco,La Verne,NY,91752.0,7832.0,,No
0,0,2024,2,19,15:04,$6.76,Online Transaction,Best Buy,La Verne,TX,91752.0,7538.0,,Yes
0,0,2024,2,19,18:31,$31.71,Chip Transaction,Starbucks,Mira Loma,NY,90001.0,7538.0,,No
0,0,2024,2,19,23:09,$142.07,Swipe Transaction,7-Eleven,La Verne,NY,90001.0,5411.0,,Yes
0,0,2024,2,20,01:09,$84.58,Online Transaction,Amazon,La Verne,NY,91754.0,4900.0,Suspected Fraud,No
0,0,2024,2,20,02:30,$120.38,Chip Transaction,Best Buy,Mira Loma,NV,91752.0,4900.0,,No
0,0,2024,2,20,02:50,$92.45,Swipe Transaction,Best Buy,Pasadena,NY,90210.0,7832.0,,No
0,0,2024,2,20,05:12,$70.45,Chip Transaction,Amazon,Los Angeles,NV,90001.0,5651.0,,No
0,0,2024,2,20,08:55,$66.92,Chip Transaction,Amazon,Los Angeles,NV,90001.0,5651.0,,No
0,0,2024,2,20,13:49,$146.49,Swipe Transaction,Starbucks,Los Angeles,NV,91754.0,5300.0,,No
0,0,2024,2,20,14:30,$23.25,Swipe Transaction,Starbucks,Los Angeles,TX,90210.0,7538.0,,No
0,0,2024,2,20,16:05,$58.79,Online Transaction,Best Buy,Mira Loma,TX,91754.0,7538.0,,No
0,0,2024,2,20,18:32,$128.49,Online Transaction,Walmart,Mira Loma,CA,91752.0,5300.0,,No
0,0,2024,2,20,21:12,$7.61,Online Transaction,Costco,La Verne,TX,91750.0,4900.0,,No
0,0,2024,2,20,22:59,$92.36,Online Transaction,Target,Los Angeles,NY,91754.0,5651.0,,No
0,0,2024,2,21,03:34,$119.09,Swipe Transaction,Shell,Mira Loma,CA,91752.0,5411.0,,No
0,0,2024,2,21,07:11,$111.04,Swipe Transaction,Walmart,La Verne,NY,91752.0,5651.0,,No
0,0,2024,2,21,09:21,$25.35,Online Transaction,Costco,Monterey Park,CA,91750.0,7538.0,Transaction Timeout,No
0,0,2024,2,21,12:57,$129.55,Chip Transaction,Walmart,Pasadena,CA,91750.0,5651.0,,No
0,0,2024,2,21,14:49,$11.5,Chip Transaction,Amazon,Pasadena,NY,90210.0,5411.0,,No
0,0,2024,2,21,19:39,$93.21,Online Transaction,7-Eleven,Los Angeles,NY,91750.0,5411.0,,No
0,0,2024,2,21,23:50,$64.7,Online Transaction,Starbucks,La Verne,CA,91752.0,5651.0,,No
0,0,2024,2,22,02:41,$117.22,Chip Transaction,Target,La Verne,CA,91754.0,5300.0,,No
0,0,2024,2,22,06:44,$66.06,Swipe Transaction,Target,Mira Loma,NY,91752.0,4900.0,,No
0,0,2024,2,22,09:54,$83.9,Swipe Transaction,Walmart,Monterey Park,NV,90210.0,4900.0,,No
0,0,2024,2,22,11:07,$24.82,Swipe Transaction,Best Buy,Los Angeles,NY,91754.0,5411.0,,No
0,0,2024,2,22,11:51,$79.28,Chip Transaction,Costco,Los Angeles,NV,91750.0,5411.0,,No
0,0,2024,2,22,16:51,$54.67,Chip Transaction,Target,Monterey Park,NV,91754.0,7538.0,,No
0,0,2024,2,22,18:36,$29.77,Swipe Transaction,Target,Los Angeles,TX,91754.0,4900.0,,No
0,0,2024,2,22,19:19,$3.27,Online Transaction,Walmart,Monterey Park,NV,91752.0,5411.0,,No
0,0,2024,2,22,22:48,$114.8,Online Transaction,Amazon,Mira Loma,CA,90001.0,5300.0,,No
